Epoch:  1 ; lr:  0.0038009499999999865 ; Loss:  3.8986140197753905 ; Train Acc:  0.333199759567221 ; Val. Acc:  0.26693629929221435 ; Best:  0.26693629929221435
Epoch:  291 ; lr:  0.011400849999999992 ; Loss:  0.11443834752713447 ; Train Acc:  0.9725505910639151 ; Val. Acc:  0.9175935288169869 ; Best:  0.9393326592517695
Epoch:  292 ; lr:  0.011400849999999992 ; Loss:  0.08893683032253757 ; Train Acc:  0.9780605089160489 ; Val. Acc:  0.9337714863498483 ; Best:  0.9393326592517695
Epoch:  293 ; lr:  0.011400849999999992 ; Loss:  0.05976262209264096 ; Train Acc:  0.984472049689441 ; Val. Acc:  0.9180990899898888 ; Best:  0.9393326592517695
Epoch:  294 ; lr:  0.011400849999999992 ; Loss:  0.11042887525149854 ; Train Acc:  0.9739531156080946 ; Val. Acc:  0.9145601617795753 ; Best:  0.9393326592517695
Epoch:  295 ; lr:  0.011400849999999992 ; Loss:  0.1459667975355289 ; Train Acc:  0.9676417551592867 ; Val. Acc:  0.9095045500505561 ; Best:  0.9393326592517695
Epoch:  296 ; lr:  0.011400849999999992 ; Loss:  0.09133019620167325 ; Train Acc:  0.9787617711881387 ; Val. Acc:  0.9246713852376137 ; Best:  0.9393326592517695
Epoch:  297 ; lr:  0.011400849999999992 ; Loss:  0.09139754928620096 ; Train Acc:  0.9779603285914646 ; Val. Acc:  0.9241658240647118 ; Best:  0.9393326592517695
Epoch:  298 ; lr:  0.011400849999999992 ; Loss:  0.07737245337962231 ; Train Acc:  0.9803646563814866 ; Val. Acc:  0.9282103134479271 ; Best:  0.9393326592517695
Epoch:  299 ; lr:  0.011400849999999992 ; Loss:  0.07080321601374308 ; Train Acc:  0.9814666399519134 ; Val. Acc:  0.9287158746208292 ; Best:  0.9393326592517695
Epoch:  300 ; lr:  0.011400849999999992 ; Loss:  0.04264518603468459 ; Train Acc:  0.9867761971548787 ; Val. Acc:  0.9241658240647118 ; Best:  0.9393326592517695
Epoch:  301 ; lr:  0.015200800000000013 ; Loss:  0.29693760109789435 ; Train Acc:  0.9402925265477861 ; Val. Acc:  0.7517694641051568 ; Best:  0.9393326592517695
Epoch:  302 ; lr:  0.015200800000000013 ; Loss:  0.19335937854237856 ; Train Acc:  0.955019034261671 ; Val. Acc:  0.9221435793731041 ; Best:  0.9393326592517695
Epoch:  303 ; lr:  0.015200800000000013 ; Loss:  0.1222056274227798 ; Train Acc:  0.9693448206772189 ; Val. Acc:  0.9256825075834176 ; Best:  0.9393326592517695
Epoch:  304 ; lr:  0.015200800000000013 ; Loss:  0.11438525415164186 ; Train Acc:  0.9700460829493087 ; Val. Acc:  0.9277047522750252 ; Best:  0.9393326592517695
Epoch:  305 ; lr:  0.015200800000000013 ; Loss:  0.11504825852373615 ; Train Acc:  0.9716489681426568 ; Val. Acc:  0.8867542972699697 ; Best:  0.9393326592517695
Epoch:  306 ; lr:  0.015200800000000013 ; Loss:  0.14122181163690983 ; Train Acc:  0.9627329192546584 ; Val. Acc:  0.9110212335692619 ; Best:  0.9393326592517695
Epoch:  307 ; lr:  0.015200800000000013 ; Loss:  0.13731534044751897 ; Train Acc:  0.9655379683430174 ; Val. Acc:  0.8786653185035389 ; Best:  0.9393326592517695
Epoch:  308 ; lr:  0.015200800000000013 ; Loss:  0.13465143146843767 ; Train Acc:  0.9654377880184332 ; Val. Acc:  0.9266936299292214 ; Best:  0.9393326592517695
Epoch:  309 ; lr:  0.015200800000000013 ; Loss:  0.09322539066043682 ; Train Acc:  0.9735523943097576 ; Val. Acc:  0.9186046511627907 ; Best:  0.9393326592517695
Epoch:  310 ; lr:  0.015200800000000013 ; Loss:  0.18127864270014687 ; Train Acc:  0.9615307553596474 ; Val. Acc:  0.8614762386248737 ; Best:  0.9393326592517695
Epoch:  311 ; lr:  0.015200800000000013 ; Loss:  0.15400584642216564 ; Train Acc:  0.9619314766579844 ; Val. Acc:  0.9155712841253791 ; Best:  0.9393326592517695
Epoch:  312 ; lr:  0.015200800000000013 ; Loss:  0.12687817074712365 ; Train Acc:  0.968142656782208 ; Val. Acc:  0.8958543983822043 ; Best:  0.9393326592517695
Epoch:  313 ; lr:  0.015200800000000013 ; Loss:  0.12488965197079815 ; Train Acc:  0.9690442797034663 ; Val. Acc:  0.9180990899898888 ; Best:  0.9393326592517695
Epoch:  314 ; lr:  0.015200800000000013 ; Loss:  0.12168110991828143 ; Train Acc:  0.9690442797034663 ; Val. Acc:  0.9145601617795753 ; Best:  0.9393326592517695
Epoch:  315 ; lr:  0.015200800000000013 ; Loss:  0.1018941935012117 ; Train Acc:  0.9731516730114206 ; Val. Acc:  0.9180990899898888 ; Best:  0.9393326592517695
Epoch:  316 ; lr:  0.015200800000000013 ; Loss:  0.12533122761566193 ; Train Acc:  0.9694450010018032 ; Val. Acc:  0.9256825075834176 ; Best:  0.9393326592517695
Epoch:  317 ; lr:  0.015200800000000013 ; Loss:  0.18328143552578985 ; Train Acc:  0.9567220997796033 ; Val. Acc:  0.9009100101112234 ; Best:  0.9393326592517695
Epoch:  318 ; lr:  0.015200800000000013 ; Loss:  0.14705622387931216 ; Train Acc:  0.9638349028250851 ; Val. Acc:  0.9201213346814965 ; Best:  0.9393326592517695
Epoch:  319 ; lr:  0.015200800000000013 ; Loss:  0.12317514798773918 ; Train Acc:  0.9698457223001402 ; Val. Acc:  0.8624873609706775 ; Best:  0.9393326592517695
Epoch:  320 ; lr:  0.015200800000000013 ; Loss:  0.09812738485710579 ; Train Acc:  0.9752554598276898 ; Val. Acc:  0.9155712841253791 ; Best:  0.9393326592517695
Epoch:  321 ; lr:  0.015200800000000013 ; Loss:  0.15380743113416248 ; Train Acc:  0.9635343618513323 ; Val. Acc:  0.9186046511627907 ; Best:  0.9393326592517695
Epoch:  322 ; lr:  0.015200800000000013 ; Loss:  0.13255388808991994 ; Train Acc:  0.9649368863955119 ; Val. Acc:  0.8811931243680485 ; Best:  0.9393326592517695
Epoch:  323 ; lr:  0.015200800000000013 ; Loss:  0.11486583063614089 ; Train Acc:  0.9674413945101182 ; Val. Acc:  0.9115267947421638 ; Best:  0.9393326592517695
Epoch:  324 ; lr:  0.015200800000000013 ; Loss:  0.15422091651004738 ; Train Acc:  0.9623321979563214 ; Val. Acc:  0.9130434782608695 ; Best:  0.9393326592517695
Epoch:  325 ; lr:  0.015200800000000013 ; Loss:  0.09667023298252607 ; Train Acc:  0.9725505910639151 ; Val. Acc:  0.9196157735085946 ; Best:  0.9393326592517695
Epoch:  326 ; lr:  0.015200800000000013 ; Loss:  0.11897214087238535 ; Train Acc:  0.9710478861951513 ; Val. Acc:  0.9226491405460061 ; Best:  0.9393326592517695
Epoch:  327 ; lr:  0.015200800000000013 ; Loss:  0.07756865520825668 ; Train Acc:  0.9789621318373072 ; Val. Acc:  0.89737108190091 ; Best:  0.9393326592517695
Epoch:  328 ; lr:  0.015200800000000013 ; Loss:  0.09591740619909252 ; Train Acc:  0.9750550991785213 ; Val. Acc:  0.872093023255814 ; Best:  0.9393326592517695
Epoch:  329 ; lr:  0.015200800000000013 ; Loss:  0.1571710084429709 ; Train Acc:  0.9630334602284112 ; Val. Acc:  0.9277047522750252 ; Best:  0.9393326592517695
Epoch:  330 ; lr:  0.015200800000000013 ; Loss:  0.083961453082785 ; Train Acc:  0.9766579843718693 ; Val. Acc:  0.9095045500505561 ; Best:  0.9393326592517695
Epoch:  331 ; lr:  0.015200800000000013 ; Loss:  0.08460114244576544 ; Train Acc:  0.9772590663193749 ; Val. Acc:  0.923154701718908 ; Best:  0.9393326592517695
Epoch:  332 ; lr:  0.015200800000000013 ; Loss:  0.12230633661560714 ; Train Acc:  0.9678421158084553 ; Val. Acc:  0.9135490394337715 ; Best:  0.9393326592517695
Epoch:  333 ; lr:  0.015200800000000013 ; Loss:  0.15976212722023483 ; Train Acc:  0.9624323782809057 ; Val. Acc:  0.884732052578362 ; Best:  0.9393326592517695
Epoch:  334 ; lr:  0.015200800000000013 ; Loss:  0.17407186833238228 ; Train Acc:  0.9581246243237828 ; Val. Acc:  0.9246713852376137 ; Best:  0.9393326592517695
Epoch:  335 ; lr:  0.015200800000000013 ; Loss:  0.07140225361185149 ; Train Acc:  0.9786615908635544 ; Val. Acc:  0.9054600606673407 ; Best:  0.9393326592517695
Epoch:  336 ; lr:  0.015200800000000013 ; Loss:  0.06398841632822296 ; Train Acc:  0.9801642957323182 ; Val. Acc:  0.917087967644085 ; Best:  0.9393326592517695
Epoch:  337 ; lr:  0.015200800000000013 ; Loss:  0.16738180294875055 ; Train Acc:  0.9634341815267482 ; Val. Acc:  0.8725985844287159 ; Best:  0.9393326592517695
Epoch:  338 ; lr:  0.015200800000000013 ; Loss:  0.14944555462840944 ; Train Acc:  0.9614305750350631 ; Val. Acc:  0.9216380182002022 ; Best:  0.9393326592517695
Epoch:  339 ; lr:  0.015200800000000013 ; Loss:  0.10016033415239653 ; Train Acc:  0.9762572630735323 ; Val. Acc:  0.9277047522750252 ; Best:  0.9393326592517695
Epoch:  340 ; lr:  0.015200800000000013 ; Loss:  0.10311372770063172 ; Train Acc:  0.974954918853937 ; Val. Acc:  0.923154701718908 ; Best:  0.9393326592517695
Epoch:  341 ; lr:  0.015200800000000013 ; Loss:  0.08548188064487185 ; Train Acc:  0.9754558204768583 ; Val. Acc:  0.9155712841253791 ; Best:  0.9393326592517695
Epoch:  342 ; lr:  0.015200800000000013 ; Loss:  0.1364142491179984 ; Train Acc:  0.968543378080545 ; Val. Acc:  0.8958543983822043 ; Best:  0.9393326592517695
Epoch:  343 ; lr:  0.015200800000000013 ; Loss:  0.10546086884983816 ; Train Acc:  0.9725505910639151 ; Val. Acc:  0.9186046511627907 ; Best:  0.9393326592517695
Epoch:  344 ; lr:  0.015200800000000013 ; Loss:  0.10345353997873608 ; Train Acc:  0.972149869765578 ; Val. Acc:  0.9266936299292214 ; Best:  0.9393326592517695
Epoch:  345 ; lr:  0.015200800000000013 ; Loss:  0.128062104611611 ; Train Acc:  0.9710478861951513 ; Val. Acc:  0.9069767441860465 ; Best:  0.9393326592517695
Epoch:  346 ; lr:  0.015200800000000013 ; Loss:  0.14895189465275036 ; Train Acc:  0.9650370667200961 ; Val. Acc:  0.8867542972699697 ; Best:  0.9393326592517695
Epoch:  347 ; lr:  0.015200800000000013 ; Loss:  0.10750749355712906 ; Train Acc:  0.9695451813263875 ; Val. Acc:  0.9155712841253791 ; Best:  0.9393326592517695
Epoch:  348 ; lr:  0.015200800000000013 ; Loss:  0.08498267587348819 ; Train Acc:  0.9759567220997796 ; Val. Acc:  0.9140546006066734 ; Best:  0.9393326592517695
Epoch:  349 ; lr:  0.015200800000000013 ; Loss:  0.09644610421815887 ; Train Acc:  0.9727509517130836 ; Val. Acc:  0.9211324570273003 ; Best:  0.9393326592517695
Epoch:  350 ; lr:  0.015200800000000013 ; Loss:  0.09538111246153712 ; Train Acc:  0.9728511320376678 ; Val. Acc:  0.8938321536905965 ; Best:  0.9393326592517695
Epoch:  351 ; lr:  0.015200800000000013 ; Loss:  0.14204539928822923 ; Train Acc:  0.9654377880184332 ; Val. Acc:  0.9120323559150657 ; Best:  0.9393326592517695
Epoch:  352 ; lr:  0.015200800000000013 ; Loss:  0.07401930247426498 ; Train Acc:  0.9806651973552394 ; Val. Acc:  0.9317492416582407 ; Best:  0.9393326592517695
Epoch:  353 ; lr:  0.015200800000000013 ; Loss:  0.07652397420419148 ; Train Acc:  0.9784612302143859 ; Val. Acc:  0.9130434782608695 ; Best:  0.9393326592517695
Epoch:  354 ; lr:  0.015200800000000013 ; Loss:  0.13778772993041202 ; Train Acc:  0.9671408535363655 ; Val. Acc:  0.9069767441860465 ; Best:  0.9393326592517695
Epoch:  355 ; lr:  0.015200800000000013 ; Loss:  0.11371938111037017 ; Train Acc:  0.9715487878180725 ; Val. Acc:  0.9241658240647118 ; Best:  0.9393326592517695
Epoch:  356 ; lr:  0.015200800000000013 ; Loss:  0.10855818116804584 ; Train Acc:  0.9698457223001402 ; Val. Acc:  0.9327603640040445 ; Best:  0.9393326592517695
Epoch:  357 ; lr:  0.015200800000000013 ; Loss:  0.08230937405473086 ; Train Acc:  0.9765578040472851 ; Val. Acc:  0.9342770475227502 ; Best:  0.9393326592517695
Epoch:  358 ; lr:  0.015200800000000013 ; Loss:  0.09622363998854999 ; Train Acc:  0.9760569024243638 ; Val. Acc:  0.9064711830131446 ; Best:  0.9393326592517695
Epoch:  359 ; lr:  0.015200800000000013 ; Loss:  0.09887656854656525 ; Train Acc:  0.9737527549589261 ; Val. Acc:  0.9206268958543984 ; Best:  0.9393326592517695
Epoch:  360 ; lr:  0.015200800000000013 ; Loss:  0.0729794560923241 ; Train Acc:  0.979663394109397 ; Val. Acc:  0.9029322548028311 ; Best:  0.9393326592517695
Epoch:  361 ; lr:  0.015200800000000013 ; Loss:  0.12552623494141735 ; Train Acc:  0.9699459026247245 ; Val. Acc:  0.9135490394337715 ; Best:  0.9393326592517695
Epoch:  362 ; lr:  0.015200800000000013 ; Loss:  0.12562244761579205 ; Train Acc:  0.9694450010018032 ; Val. Acc:  0.9039433771486349 ; Best:  0.9393326592517695
Epoch:  363 ; lr:  0.015200800000000013 ; Loss:  0.12375319930430269 ; Train Acc:  0.9675415748347025 ; Val. Acc:  0.8842264914054601 ; Best:  0.9393326592517695
Epoch:  364 ; lr:  0.015200800000000013 ; Loss:  0.11971021682908758 ; Train Acc:  0.9702464435984772 ; Val. Acc:  0.9216380182002022 ; Best:  0.9393326592517695
Epoch:  365 ; lr:  0.015200800000000013 ; Loss:  0.08984658912362065 ; Train Acc:  0.9769585253456221 ; Val. Acc:  0.8953488372093024 ; Best:  0.9393326592517695
Epoch:  366 ; lr:  0.015200800000000013 ; Loss:  0.08769606848640833 ; Train Acc:  0.9759567220997796 ; Val. Acc:  0.8624873609706775 ; Best:  0.9393326592517695
Epoch:  367 ; lr:  0.015200800000000013 ; Loss:  0.07384942165921675 ; Train Acc:  0.9785614105389702 ; Val. Acc:  0.9307381193124368 ; Best:  0.9393326592517695
Epoch:  368 ; lr:  0.015200800000000013 ; Loss:  0.06556599754890777 ; Train Acc:  0.982869164496093 ; Val. Acc:  0.9408493427704753 ; Best:  0.9408493427704753
Epoch:  369 ; lr:  0.015200800000000013 ; Loss:  0.1688487989488174 ; Train Acc:  0.9651372470446804 ; Val. Acc:  0.9004044489383215 ; Best:  0.9408493427704753
Epoch:  370 ; lr:  0.015200800000000013 ; Loss:  0.13355572742163205 ; Train Acc:  0.9672410338609497 ; Val. Acc:  0.9216380182002022 ; Best:  0.9408493427704753
Epoch:  371 ; lr:  0.015200800000000013 ; Loss:  0.05988397103413299 ; Train Acc:  0.9835704267681827 ; Val. Acc:  0.935793731041456 ; Best:  0.9408493427704753
Epoch:  372 ; lr:  0.015200800000000013 ; Loss:  0.08872896112566814 ; Train Acc:  0.9784612302143859 ; Val. Acc:  0.9413549039433772 ; Best:  0.9413549039433772
Epoch:  373 ; lr:  0.015200800000000013 ; Loss:  0.08236427678847685 ; Train Acc:  0.9788619515127229 ; Val. Acc:  0.9282103134479271 ; Best:  0.9413549039433772
Epoch:  374 ; lr:  0.015200800000000013 ; Loss:  0.09794901276581804 ; Train Acc:  0.9760569024243638 ; Val. Acc:  0.9191102123356926 ; Best:  0.9413549039433772
Epoch:  375 ; lr:  0.015200800000000013 ; Loss:  0.15369409341984427 ; Train Acc:  0.9650370667200961 ; Val. Acc:  0.8923154701718908 ; Best:  0.9413549039433772
Epoch:  376 ; lr:  0.015200800000000013 ; Loss:  0.09438689077183371 ; Train Acc:  0.9738529352835104 ; Val. Acc:  0.9039433771486349 ; Best:  0.9413549039433772
Epoch:  377 ; lr:  0.015200800000000013 ; Loss:  0.07262752195198555 ; Train Acc:  0.9793628531356442 ; Val. Acc:  0.9388270980788676 ; Best:  0.9413549039433772
Epoch:  378 ; lr:  0.015200800000000013 ; Loss:  0.05113159956636955 ; Train Acc:  0.9853736726106993 ; Val. Acc:  0.9489383215369059 ; Best:  0.9489383215369059
Epoch:  379 ; lr:  0.015200800000000013 ; Loss:  0.06163354529074277 ; Train Acc:  0.9841715087156883 ; Val. Acc:  0.8690596562184024 ; Best:  0.9489383215369059
Epoch:  380 ; lr:  0.015200800000000013 ; Loss:  0.13927600133040105 ; Train Acc:  0.9679422961330395 ; Val. Acc:  0.8827098078867543 ; Best:  0.9489383215369059
Epoch:  381 ; lr:  0.015200800000000013 ; Loss:  0.15562821549894287 ; Train Acc:  0.9630334602284112 ; Val. Acc:  0.9155712841253791 ; Best:  0.9489383215369059
Epoch:  382 ; lr:  0.015200800000000013 ; Loss:  0.09522890620281688 ; Train Acc:  0.9769585253456221 ; Val. Acc:  0.9186046511627907 ; Best:  0.9489383215369059
Epoch:  383 ; lr:  0.015200800000000013 ; Loss:  0.07008352109204861 ; Train Acc:  0.9801642957323182 ; Val. Acc:  0.9327603640040445 ; Best:  0.9489383215369059
Epoch:  384 ; lr:  0.015200800000000013 ; Loss:  0.07160126594589092 ; Train Acc:  0.9805650170306551 ; Val. Acc:  0.917087967644085 ; Best:  0.9489383215369059
Epoch:  385 ; lr:  0.015200800000000013 ; Loss:  0.10626248668613261 ; Train Acc:  0.9744540172310159 ; Val. Acc:  0.923154701718908 ; Best:  0.9489383215369059
Epoch:  386 ; lr:  0.015200800000000013 ; Loss:  0.09040961077958345 ; Train Acc:  0.9768583450210379 ; Val. Acc:  0.9175935288169869 ; Best:  0.9489383215369059
Epoch:  387 ; lr:  0.015200800000000013 ; Loss:  0.07728063429996837 ; Train Acc:  0.9784612302143859 ; Val. Acc:  0.9347826086956522 ; Best:  0.9489383215369059
Epoch:  388 ; lr:  0.015200800000000013 ; Loss:  0.06927831597746407 ; Train Acc:  0.9818673612502504 ; Val. Acc:  0.9029322548028311 ; Best:  0.9489383215369059
Epoch:  389 ; lr:  0.015200800000000013 ; Loss:  0.09401819074585219 ; Train Acc:  0.9767581646964536 ; Val. Acc:  0.9368048533872598 ; Best:  0.9489383215369059
Epoch:  390 ; lr:  0.015200800000000013 ; Loss:  0.09745968244996621 ; Train Acc:  0.9748547385293528 ; Val. Acc:  0.9256825075834176 ; Best:  0.9489383215369059
Epoch:  391 ; lr:  0.015200800000000013 ; Loss:  0.09759982640809613 ; Train Acc:  0.9757563614506111 ; Val. Acc:  0.9312436804853387 ; Best:  0.9489383215369059
Epoch:  392 ; lr:  0.015200800000000013 ; Loss:  0.10109981038755504 ; Train Acc:  0.9758565417751953 ; Val. Acc:  0.9226491405460061 ; Best:  0.9489383215369059
Epoch:  393 ; lr:  0.015200800000000013 ; Loss:  0.11673733565383591 ; Train Acc:  0.9725505910639151 ; Val. Acc:  0.9216380182002022 ; Best:  0.9489383215369059
Epoch:  394 ; lr:  0.015200800000000013 ; Loss:  0.04755114106440451 ; Train Acc:  0.986074934882789 ; Val. Acc:  0.9352881698685541 ; Best:  0.9489383215369059
Epoch:  395 ; lr:  0.015200800000000013 ; Loss:  0.071258011847538 ; Train Acc:  0.9823682628731717 ; Val. Acc:  0.8943377148634984 ; Best:  0.9489383215369059
Epoch:  396 ; lr:  0.015200800000000013 ; Loss:  0.11395110375343356 ; Train Acc:  0.9738529352835104 ; Val. Acc:  0.9054600606673407 ; Best:  0.9489383215369059
Epoch:  397 ; lr:  0.015200800000000013 ; Loss:  0.12060806163920788 ; Train Acc:  0.9735523943097576 ; Val. Acc:  0.9206268958543984 ; Best:  0.9489383215369059
Epoch:  398 ; lr:  0.015200800000000013 ; Loss:  0.06594027590071783 ; Train Acc:  0.9804648367060709 ; Val. Acc:  0.9120323559150657 ; Best:  0.9489383215369059
Epoch:  399 ; lr:  0.015200800000000013 ; Loss:  0.0917329010198242 ; Train Acc:  0.9779603285914646 ; Val. Acc:  0.9084934277047523 ; Best:  0.9489383215369059
Epoch:  400 ; lr:  0.015200800000000013 ; Loss:  0.07983547679195181 ; Train Acc:  0.9781606892406332 ; Val. Acc:  0.9145601617795753 ; Best:  0.9489383215369059
Epoch:  401 ; lr:  0.01900075 ; Loss:  0.16780561765019958 ; Train Acc:  0.9636345421759166 ; Val. Acc:  0.8963599595551062 ; Best:  0.9489383215369059
Epoch:  402 ; lr:  0.01900075 ; Loss:  0.19158761382708325 ; Train Acc:  0.955419755560008 ; Val. Acc:  0.91051567239636 ; Best:  0.9489383215369059
Epoch:  403 ; lr:  0.01900075 ; Loss:  0.11877264758175006 ; Train Acc:  0.9688439190542978 ; Val. Acc:  0.8827098078867543 ; Best:  0.9489383215369059
Epoch:  404 ; lr:  0.01900075 ; Loss:  0.12420889944322407 ; Train Acc:  0.9687437387297135 ; Val. Acc:  0.8584428715874621 ; Best:  0.9489383215369059
Epoch:  405 ; lr:  0.01900075 ; Loss:  0.11033075062031858 ; Train Acc:  0.9732518533360048 ; Val. Acc:  0.897876643073812 ; Best:  0.9489383215369059
Epoch:  406 ; lr:  0.01900075 ; Loss:  0.16673358017075807 ; Train Acc:  0.9609296734121419 ; Val. Acc:  0.9004044489383215 ; Best:  0.9489383215369059
Epoch:  407 ; lr:  0.01900075 ; Loss:  0.14554639399945735 ; Train Acc:  0.9628330995792427 ; Val. Acc:  0.9009100101112234 ; Best:  0.9489383215369059
Epoch:  408 ; lr:  0.01900075 ; Loss:  0.157529204197973 ; Train Acc:  0.958625525946704 ; Val. Acc:  0.8114256825075834 ; Best:  0.9489383215369059
Epoch:  409 ; lr:  0.01900075 ; Loss:  0.09340723959704046 ; Train Acc:  0.9752554598276898 ; Val. Acc:  0.9256825075834176 ; Best:  0.9489383215369059
Epoch:  410 ; lr:  0.01900075 ; Loss:  0.09719567303499208 ; Train Acc:  0.9734522139851733 ; Val. Acc:  0.9089989888776542 ; Best:  0.9489383215369059
Epoch:  411 ; lr:  0.01900075 ; Loss:  0.11540872755302116 ; Train Acc:  0.9696453616509717 ; Val. Acc:  0.9347826086956522 ; Best:  0.9489383215369059
Epoch:  412 ; lr:  0.01900075 ; Loss:  0.09458521504150703 ; Train Acc:  0.9741534762572631 ; Val. Acc:  0.9216380182002022 ; Best:  0.9489383215369059
Epoch:  413 ; lr:  0.01900075 ; Loss:  0.10087043565004132 ; Train Acc:  0.9735523943097576 ; Val. Acc:  0.9084934277047523 ; Best:  0.9489383215369059
Epoch:  414 ; lr:  0.01900075 ; Loss:  0.10750261123436503 ; Train Acc:  0.9708475255459827 ; Val. Acc:  0.9120323559150657 ; Best:  0.9489383215369059
Epoch:  415 ; lr:  0.01900075 ; Loss:  0.12742826566435397 ; Train Acc:  0.9655379683430174 ; Val. Acc:  0.9221435793731041 ; Best:  0.9489383215369059
Epoch:  416 ; lr:  0.01900075 ; Loss:  0.136860901169898 ; Train Acc:  0.9649368863955119 ; Val. Acc:  0.9196157735085946 ; Best:  0.9489383215369059
Epoch:  417 ; lr:  0.01900075 ; Loss:  0.08783870326010511 ; Train Acc:  0.9754558204768583 ; Val. Acc:  0.9312436804853387 ; Best:  0.9489383215369059
Epoch:  418 ; lr:  0.01900075 ; Loss:  0.06979983565360308 ; Train Acc:  0.9792626728110599 ; Val. Acc:  0.8594539939332659 ; Best:  0.9489383215369059
Epoch:  419 ; lr:  0.01900075 ; Loss:  0.1183082050439436 ; Train Acc:  0.968543378080545 ; Val. Acc:  0.9089989888776542 ; Best:  0.9489383215369059
Epoch:  420 ; lr:  0.01900075 ; Loss:  0.09976620444583241 ; Train Acc:  0.9725505910639151 ; Val. Acc:  0.8933265925176946 ; Best:  0.9489383215369059
Epoch:  421 ; lr:  0.01900075 ; Loss:  0.13936231144184713 ; Train Acc:  0.9630334602284112 ; Val. Acc:  0.8862487360970678 ; Best:  0.9489383215369059
Epoch:  422 ; lr:  0.01900075 ; Loss:  0.12201347336834296 ; Train Acc:  0.9680424764576238 ; Val. Acc:  0.8983822042467139 ; Best:  0.9489383215369059
Epoch:  423 ; lr:  0.01900075 ; Loss:  0.09655520358253271 ; Train Acc:  0.9736525746343418 ; Val. Acc:  0.916582406471183 ; Best:  0.9489383215369059
Epoch:  424 ; lr:  0.01900075 ; Loss:  0.1135519111703965 ; Train Acc:  0.9706471648968142 ; Val. Acc:  0.8503538928210314 ; Best:  0.9489383215369059
Epoch:  425 ; lr:  0.01900075 ; Loss:  0.1575413752671331 ; Train Acc:  0.9613303947104789 ; Val. Acc:  0.8564206268958544 ; Best:  0.9489383215369059
Epoch:  426 ; lr:  0.01900075 ; Loss:  0.14733173307329417 ; Train Acc:  0.9603285914646363 ; Val. Acc:  0.9201213346814965 ; Best:  0.9489383215369059
Epoch:  427 ; lr:  0.01900075 ; Loss:  0.08005546027440577 ; Train Acc:  0.9764576237227008 ; Val. Acc:  0.9408493427704753 ; Best:  0.9489383215369059
Epoch:  428 ; lr:  0.01900075 ; Loss:  0.0808088986665709 ; Train Acc:  0.9764576237227008 ; Val. Acc:  0.9282103134479271 ; Best:  0.9489383215369059
Epoch:  429 ; lr:  0.01900075 ; Loss:  0.1020181682209717 ; Train Acc:  0.9727509517130836 ; Val. Acc:  0.890798786653185 ; Best:  0.9489383215369059
Epoch:  430 ; lr:  0.01900075 ; Loss:  0.11659769667033106 ; Train Acc:  0.968543378080545 ; Val. Acc:  0.9120323559150657 ; Best:  0.9489383215369059
Epoch:  431 ; lr:  0.01900075 ; Loss:  0.07651611863076686 ; Train Acc:  0.9770587056702064 ; Val. Acc:  0.9282103134479271 ; Best:  0.9489383215369059
Epoch:  432 ; lr:  0.01900075 ; Loss:  0.13322198699791915 ; Train Acc:  0.96653977158886 ; Val. Acc:  0.9135490394337715 ; Best:  0.9489383215369059
Epoch:  433 ; lr:  0.01900075 ; Loss:  0.087401346151717 ; Train Acc:  0.9741534762572631 ; Val. Acc:  0.8154701718907987 ; Best:  0.9489383215369059
Epoch:  434 ; lr:  0.01900075 ; Loss:  0.10395214529191144 ; Train Acc:  0.9720496894409938 ; Val. Acc:  0.8761375126390293 ; Best:  0.9489383215369059
Epoch:  435 ; lr:  0.01900075 ; Loss:  0.09791315100453794 ; Train Acc:  0.9734522139851733 ; Val. Acc:  0.9120323559150657 ; Best:  0.9489383215369059
Epoch:  436 ; lr:  0.01900075 ; Loss:  0.11220168768879958 ; Train Acc:  0.9695451813263875 ; Val. Acc:  0.9180990899898888 ; Best:  0.9489383215369059
Epoch:  437 ; lr:  0.01900075 ; Loss:  0.11216484754821286 ; Train Acc:  0.9708475255459827 ; Val. Acc:  0.9327603640040445 ; Best:  0.9489383215369059
Epoch:  438 ; lr:  0.01900075 ; Loss:  0.11729463157744613 ; Train Acc:  0.9684431977559608 ; Val. Acc:  0.9216380182002022 ; Best:  0.9489383215369059
Epoch:  439 ; lr:  0.01900075 ; Loss:  0.09207668175399303 ; Train Acc:  0.972149869765578 ; Val. Acc:  0.916076845298281 ; Best:  0.9489383215369059
Epoch:  440 ; lr:  0.01900075 ; Loss:  0.0796040573624894 ; Train Acc:  0.9784612302143859 ; Val. Acc:  0.8852376137512639 ; Best:  0.9489383215369059
Epoch:  441 ; lr:  0.01900075 ; Loss:  0.08339000081610866 ; Train Acc:  0.9761570827489481 ; Val. Acc:  0.9049544994944388 ; Best:  0.9489383215369059
Epoch:  442 ; lr:  0.01900075 ; Loss:  0.11442615858614445 ; Train Acc:  0.9699459026247245 ; Val. Acc:  0.9307381193124368 ; Best:  0.9489383215369059
Epoch:  443 ; lr:  0.01900075 ; Loss:  0.09877284367168322 ; Train Acc:  0.970947705870567 ; Val. Acc:  0.9312436804853387 ; Best:  0.9489383215369059
Epoch:  444 ; lr:  0.01900075 ; Loss:  0.110095869863985 ; Train Acc:  0.9723502304147466 ; Val. Acc:  0.89737108190091 ; Best:  0.9489383215369059
